sensor_id,latitude,longitude,timestamp,value
10,46.31411,11.08359,2023-07-18 03:00:00+00:00,121.5
11,46.31593,11.0862,2023-07-18 03:00:00+00:00,108.0
60,46.31769,11.07855,2023-07-18 03:00:00+00:00,191.0
77,46.31392,11.09142,2023-07-18 03:00:00+00:00,117.5
78,46.3157,11.08748,2023-07-18 03:00:00+00:00,338.0
79,46.32395,11.08641,2023-07-18 03:00:00+00:00,80.75
80,46.32267,11.08787,2023-07-18 03:00:00+00:00,35.0
81,46.30213,11.08946,2023-07-18 03:00:00+00:00,448.0
84,46.31254,11.09262,2023-07-18 03:00:00+00:00,34.0
86,46.318,11.0896,2023-07-18 03:00:00+00:00,108.0
87,46.32371,11.09077,2023-07-18 03:00:00+00:00,225.5
88,46.31141,11.08629,2023-07-18 03:00:00+00:00,387.5
1,46.31213,11.08839,2023-07-18 04:00:00+00:00,117.5
2,46.32987,11.08961,2023-07-18 04:00:00+00:00,155.75
4,46.32096,11.0838,2023-07-18 04:00:00+00:00,568.0
5,46.3085,11.08802,2023-07-18 04:00:00+00:00,340.0
6,46.3169,11.0942,2023-07-18 04:00:00+00:00,68.66666666666667
9,46.31227,11.09467,2023-07-18 04:00:00+00:00,53.0
10,46.31411,11.08359,2023-07-18 04:00:00+00:00,117.33333333333333
11,46.31593,11.0862,2023-07-18 04:00:00+00:00,110.25
60,46.31769,11.07855,2023-07-18 04:00:00+00:00,194.0
77,46.31392,11.09142,2023-07-18 04:00:00+00:00,118.0
78,46.3157,11.08748,2023-07-18 04:00:00+00:00,340.75
79,46.32395,11.08641,2023-07-18 04:00:00+00:00,37.75
80,46.32267,11.08787,2023-07-18 04:00:00+00:00,37.0
81,46.30213,11.08946,2023-07-18 04:00:00+00:00,447.5
84,46.31254,11.09262,2023-07-18 04:00:00+00:00,35.0
86,46.318,11.0896,2023-07-18 04:00:00+00:00,106.0
87,46.32371,11.09077,2023-07-18 04:00:00+00:00,218.0
88,46.31141,11.08629,2023-07-18 04:00:00+00:00,385.75
1,46.31213,11.08839,2023-07-18 05:00:00+00:00,62.0
2,46.32987,11.08961,2023-07-18 05:00:00+00:00,160.33333333333334
4,46.32096,11.0838,2023-07-18 05:00:00+00:00,568.0
5,46.3085,11.08802,2023-07-18 05:00:00+00:00,336.5
6,46.3169,11.0942,2023-07-18 05:00:00+00:00,66.75
9,46.31227,11.09467,2023-07-18 05:00:00+00:00,53.0
10,46.31411,11.08359,2023-07-18 05:00:00+00:00,113.25
11,46.31593,11.0862,2023-07-18 05:00:00+00:00,108.0
60,46.31769,11.07855,2023-07-18 05:00:00+00:00,194.0
77,46.31392,11.09142,2023-07-18 05:00:00+00:00,115.25
78,46.3157,11.08748,2023-07-18 05:00:00+00:00,343.0
79,46.32395,11.08641,2023-07-18 05:00:00+00:00,38.0
80,46.32267,11.08787,2023-07-18 05:00:00+00:00,37.0
81,46.30213,11.08946,2023-07-18 05:00:00+00:00,443.0
84,46.31254,11.09262,2023-07-18 05:00:00+00:00,37.0
86,46.318,11.0896,2023-07-18 05:00:00+00:00,103.75
87,46.32371,11.09077,2023-07-18 05:00:00+00:00,209.25
88,46.31141,11.08629,2023-07-18 05:00:00+00:00,379.3333333333333
1,46.31213,11.08839,2023-07-18 06:00:00+00:00,35.25
2,46.32987,11.08961,2023-07-18 06:00:00+00:00,160.0
4,46.32096,11.0838,2023-07-18 06:00:00+00:00,564.3333333333334
5,46.3085,11.08802,2023-07-18 06:00:00+00:00,326.5
6,46.3169,11.0942,2023-07-18 06:00:00+00:00,62.25
9,46.31227,11.09467,2023-07-18 06:00:00+00:00,52.0
10,46.31411,11.08359,2023-07-18 06:00:00+00:00,111.0
11,46.31593,11.0862,2023-07-18 06:00:00+00:00,98.5
60,46.31769,11.07855,2023-07-18 06:00:00+00:00,194.5
77,46.31392,11.09142,2023-07-18 06:00:00+00:00,113.0
78,46.3157,11.08748,2023-07-18 06:00:00+00:00,343.0
79,46.32395,11.08641,2023-07-18 06:00:00+00:00,40.5
80,46.32267,11.08787,2023-07-18 06:00:00+00:00,37.0
81,46.30213,11.08946,2023-07-18 06:00:00+00:00,437.5
84,46.31254,11.09262,2023-07-18 06:00:00+00:00,37.0
86,46.318,11.0896,2023-07-18 06:00:00+00:00,101.0
87,46.32371,11.09077,2023-07-18 06:00:00+00:00,202.75
88,46.31141,11.08629,2023-07-18 06:00:00+00:00,364.25
1,46.31213,11.08839,2023-07-18 07:00:00+00:00,29.666666666666668
2,46.32987,11.08961,2023-07-18 07:00:00+00:00,161.0
4,46.32096,11.0838,2023-07-18 07:00:00+00:00,557.25
5,46.3085,11.08802,2023-07-18 07:00:00+00:00,320.75
6,46.3169,11.0942,2023-07-18 07:00:00+00:00,62.0
9,46.31227,11.09467,2023-07-18 07:00:00+00:00,51.5
10,46.31411,11.08359,2023-07-18 07:00:00+00:00,109.75
11,46.31593,11.0862,2023-07-18 07:00:00+00:00,99.33333333333333
60,46.31769,11.07855,2023-07-18 07:00:00+00:00,196.0
77,46.31392,11.09142,2023-07-18 07:00:00+00:00,115.25
78,46.3157,11.08748,2023-07-18 07:00:00+00:00,342.25
79,46.32395,11.08641,2023-07-18 07:00:00+00:00,42.0
80,46.32267,11.08787,2023-07-18 07:00:00+00:00,37.0
81,46.30213,11.08946,2023-07-18 07:00:00+00:00,430.5
84,46.31254,11.09262,2023-07-18 07:00:00+00:00,37.0
86,46.318,11.0896,2023-07-18 07:00:00+00:00,107.0
87,46.32371,11.09077,2023-07-18 07:00:00+00:00,210.5
88,46.31141,11.08629,2023-07-18 07:00:00+00:00,354.5
1,46.31213,11.08839,2023-07-18 08:00:00+00:00,34.75
2,46.32987,11.08961,2023-07-18 08:00:00+00:00,161.0
4,46.32096,11.0838,2023-07-18 08:00:00+00:00,542.75
5,46.3085,11.08802,2023-07-18 08:00:00+00:00,306.6666666666667
6,46.3169,11.0942,2023-07-18 08:00:00+00:00,60.0
9,46.31227,11.09467,2023-07-18 08:00:00+00:00,48.0
10,46.31411,11.08359,2023-07-18 08:00:00+00:00,95.33333333333333
11,46.31593,11.0862,2023-07-18 08:00:00+00:00,98.25
60,46.31769,11.07855,2023-07-18 08:00:00+00:00,195.0
77,46.31392,11.09142,2023-07-18 08:00:00+00:00,113.25
78,46.3157,11.08748,2023-07-18 08:00:00+00:00,338.6666666666667
79,46.32395,11.08641,2023-07-18 08:00:00+00:00,42.0
80,46.32267,11.08787,2023-07-18 08:00:00+00:00,39.0
81,46.30213,11.08946,2023-07-18 08:00:00+00:00,424.6666666666667
84,46.31254,11.09262,2023-07-18 08:00:00+00:00,40.0
86,46.318,11.0896,2023-07-18 08:00:00+00:00,110.25
87,46.32371,11.09077,2023-07-18 08:00:00+00:00,208.0
88,46.31141,11.08629,2023-07-18 08:00:00+00:00,326.0
1,46.31213,11.08839,2023-07-18 09:00:00+00:00,42.0
2,46.32987,11.08961,2023-07-18 09:00:00+00:00,161.0
4,46.32096,11.0838,2023-07-18 09:00:00+00:00,535.0
5,46.3085,11.08802,2023-07-18 09:00:00+00:00,281.0
6,46.3169,11.0942,2023-07-18 09:00:00+00:00,61.0
9,46.31227,11.09467,2023-07-18 09:00:00+00:00,44.0
10,46.31411,11.08359,2023-07-18 09:00:00+00:00,107.0
11,46.31593,11.0862,2023-07-18 09:00:00+00:00,104.66666666666667
60,46.31769,11.07855,2023-07-18 09:00:00+00:00,199.0
77,46.31392,11.09142,2023-07-18 09:00:00+00:00,87.66666666666667
78,46.3157,11.08748,2023-07-18 09:00:00+00:00,330.25
79,46.32395,11.08641,2023-07-18 09:00:00+00:00,46.0
80,46.32267,11.08787,2023-07-18 09:00:00+00:00,40.0
81,46.30213,11.08946,2023-07-18 09:00:00+00:00,410.5
84,46.31254,11.09262,2023-07-18 09:00:00+00:00,40.0
86,46.318,11.0896,2023-07-18 09:00:00+00:00,112.33333333333333
87,46.32371,11.09077,2023-07-18 09:00:00+00:00,217.66666666666666
88,46.31141,11.08629,2023-07-18 09:00:00+00:00,320.0
1,46.31213,11.08839,2023-07-18 10:00:00+00:00,37.25
2,46.32987,11.08961,2023-07-18 10:00:00+00:00,163.0
4,46.32096,11.0838,2023-07-18 10:00:00+00:00,532.75
5,46.3085,11.08802,2023-07-18 10:00:00+00:00,280.6666666666667
6,46.3169,11.0942,2023-07-18 10:00:00+00:00,66.0
9,46.31227,11.09467,2023-07-18 10:00:00+00:00,53.0
10,46.31411,11.08359,2023-07-18 10:00:00+00:00,135.0
11,46.31593,11.0862,2023-07-18 10:00:00+00:00,119.25
60,46.31769,11.07855,2023-07-18 10:00:00+00:00,202.5
77,46.31392,11.09142,2023-07-18 10:00:00+00:00,36.75
78,46.3157,11.08748,2023-07-18 10:00:00+00:00,334.3333333333333
79,46.32395,11.08641,2023-07-18 10:00:00+00:00,54.333333333333336
80,46.32267,11.08787,2023-07-18 10:00:00+00:00,41.333333333333336
81,46.30213,11.08946,2023-07-18 10:00:00+00:00,400.6666666666667
84,46.31254,11.09262,2023-07-18 10:00:00+00:00,36.333333333333336
86,46.318,11.0896,2023-07-18 10:00:00+00:00,125.75
87,46.32371,11.09077,2023-07-18 10:00:00+00:00,249.25
88,46.31141,11.08629,2023-07-18 10:00:00+00:00,327.5
1,46.31213,11.08839,2023-07-18 11:00:00+00:00,26.75
2,46.32987,11.08961,2023-07-18 11:00:00+00:00,168.66666666666666
4,46.32096,11.0838,2023-07-18 11:00:00+00:00,531.3333333333334
5,46.3085,11.08802,2023-07-18 11:00:00+00:00,282.0
6,46.3169,11.0942,2023-07-18 11:00:00+00:00,68.66666666666667
9,46.31227,11.09467,2023-07-18 11:00:00+00:00,43.5
10,46.31411,11.08359,2023-07-18 11:00:00+00:00,157.25
11,46.31593,11.0862,2023-07-18 11:00:00+00:00,125.66666666666667
60,46.31769,11.07855,2023-07-18 11:00:00+00:00,206.66666666666666
77,46.31392,11.09142,2023-07-18 11:00:00+00:00,43.5
78,46.3157,11.08748,2023-07-18 11:00:00+00:00,340.75
79,46.32395,11.08641,2023-07-18 11:00:00+00:00,56.5
80,46.32267,11.08787,2023-07-18 11:00:00+00:00,45.0
81,46.30213,11.08946,2023-07-18 11:00:00+00:00,405.25
84,46.31254,11.09262,2023-07-18 11:00:00+00:00,40.0
86,46.318,11.0896,2023-07-18 11:00:00+00:00,142.5
87,46.32371,11.09077,2023-07-18 11:00:00+00:00,288.0
88,46.31141,11.08629,2023-07-18 11:00:00+00:00,343.0
1,46.31213,11.08839,2023-07-18 12:00:00+00:00,17.25
2,46.32987,11.08961,2023-07-18 12:00:00+00:00,175.75
4,46.32096,11.0838,2023-07-18 12:00:00+00:00,528.5
5,46.3085,11.08802,2023-07-18 12:00:00+00:00,286.3333333333333
6,46.3169,11.0942,2023-07-18 12:00:00+00:00,72.75
9,46.31227,11.09467,2023-07-18 12:00:00+00:00,39.666666666666664
10,46.31411,11.08359,2023-07-18 12:00:00+00:00,189.66666666666666
11,46.31593,11.0862,2023-07-18 12:00:00+00:00,131.5
60,46.31769,11.07855,2023-07-18 12:00:00+00:00,213.0
77,46.31392,11.09142,2023-07-18 12:00:00+00:00,47.25
78,46.3157,11.08748,2023-07-18 12:00:00+00:00,332.0
79,46.32395,11.08641,2023-07-18 12:00:00+00:00,58.0
80,46.32267,11.08787,2023-07-18 12:00:00+00:00,45.666666666666664
81,46.30213,11.08946,2023-07-18 12:00:00+00:00,401.25
84,46.31254,11.09262,2023-07-18 12:00:00+00:00,40.666666666666664
86,46.318,11.0896,2023-07-18 12:00:00+00:00,153.75
87,46.32371,11.09077,2023-07-18 12:00:00+00:00,316.5
88,46.31141,11.08629,2023-07-18 12:00:00+00:00,348.5
1,46.31213,11.08839,2023-07-18 13:00:00+00:00,48.0
2,46.32987,11.08961,2023-07-18 13:00:00+00:00,190.5
4,46.32096,11.0838,2023-07-18 13:00:00+00:00,527.75
5,46.3085,11.08802,2023-07-18 13:00:00+00:00,289.75
6,46.3169,11.0942,2023-07-18 13:00:00+00:00,83.5
9,46.31227,11.09467,2023-07-18 13:00:00+00:00,36.0
10,46.31411,11.08359,2023-07-18 13:00:00+00:00,198.75
11,46.31593,11.0862,2023-07-18 13:00:00+00:00,130.66666666666666
60,46.31769,11.07855,2023-07-18 13:00:00+00:00,220.0
77,46.31392,11.09142,2023-07-18 13:00:00+00:00,55.25
78,46.3157,11.08748,2023-07-18 13:00:00+00:00,308.75
79,46.32395,11.08641,2023-07-18 13:00:00+00:00,59.75
80,46.32267,11.08787,2023-07-18 13:00:00+00:00,48.0
81,46.30213,11.08946,2023-07-18 13:00:00+00:00,383.5
84,46.31254,11.09262,2023-07-18 13:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 13:00:00+00:00,160.75
87,46.32371,11.09077,2023-07-18 13:00:00+00:00,187.5
88,46.31141,11.08629,2023-07-18 13:00:00+00:00,340.3333333333333
1,46.31213,11.08839,2023-07-18 14:00:00+00:00,85.25
2,46.32987,11.08961,2023-07-18 14:00:00+00:00,231.25
4,46.32096,11.0838,2023-07-18 14:00:00+00:00,539.0
5,46.3085,11.08802,2023-07-18 14:00:00+00:00,312.5
6,46.3169,11.0942,2023-07-18 14:00:00+00:00,94.33333333333333
9,46.31227,11.09467,2023-07-18 14:00:00+00:00,44.0
10,46.31411,11.08359,2023-07-18 14:00:00+00:00,184.25
11,46.31593,11.0862,2023-07-18 14:00:00+00:00,154.25
60,46.31769,11.07855,2023-07-18 14:00:00+00:00,233.0
77,46.31392,11.09142,2023-07-18 14:00:00+00:00,69.5
78,46.3157,11.08748,2023-07-18 14:00:00+00:00,352.75
79,46.32395,11.08641,2023-07-18 14:00:00+00:00,70.25
80,46.32267,11.08787,2023-07-18 14:00:00+00:00,51.5
81,46.30213,11.08946,2023-07-18 14:00:00+00:00,408.0
84,46.31254,11.09262,2023-07-18 14:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 14:00:00+00:00,174.33333333333334
87,46.32371,11.09077,2023-07-18 14:00:00+00:00,37.333333333333336
88,46.31141,11.08629,2023-07-18 14:00:00+00:00,372.5
1,46.31213,11.08839,2023-07-18 15:00:00+00:00,125.66666666666667
2,46.32987,11.08961,2023-07-18 15:00:00+00:00,286.6666666666667
4,46.32096,11.0838,2023-07-18 15:00:00+00:00,177.5
5,46.3085,11.08802,2023-07-18 15:00:00+00:00,361.0
6,46.3169,11.0942,2023-07-18 15:00:00+00:00,89.25
9,46.31227,11.09467,2023-07-18 15:00:00+00:00,39.333333333333336
10,46.31411,11.08359,2023-07-18 15:00:00+00:00,188.66666666666666
11,46.31593,11.0862,2023-07-18 15:00:00+00:00,75.33333333333333
60,46.31769,11.07855,2023-07-18 15:00:00+00:00,239.0
77,46.31392,11.09142,2023-07-18 15:00:00+00:00,45.666666666666664
78,46.3157,11.08748,2023-07-18 15:00:00+00:00,173.66666666666666
79,46.32395,11.08641,2023-07-18 15:00:00+00:00,76.33333333333333
80,46.32267,11.08787,2023-07-18 15:00:00+00:00,44.0
81,46.30213,11.08946,2023-07-18 15:00:00+00:00,425.0
84,46.31254,11.09262,2023-07-18 15:00:00+00:00,42.25
86,46.318,11.0896,2023-07-18 15:00:00+00:00,178.25
87,46.32371,11.09077,2023-07-18 15:00:00+00:00,37.75
88,46.31141,11.08629,2023-07-18 15:00:00+00:00,148.5
1,46.31213,11.08839,2023-07-18 16:00:00+00:00,93.5
2,46.32987,11.08961,2023-07-18 16:00:00+00:00,317.5
4,46.32096,11.0838,2023-07-18 16:00:00+00:00,77.0
5,46.3085,11.08802,2023-07-18 16:00:00+00:00,361.0
6,46.3169,11.0942,2023-07-18 16:00:00+00:00,61.666666666666664
9,46.31227,11.09467,2023-07-18 16:00:00+00:00,31.5
10,46.31411,11.08359,2023-07-18 16:00:00+00:00,139.75
11,46.31593,11.0862,2023-07-18 16:00:00+00:00,28.5
60,46.31769,11.07855,2023-07-18 16:00:00+00:00,56.0
77,46.31392,11.09142,2023-07-18 16:00:00+00:00,35.0
78,46.3157,11.08748,2023-07-18 16:00:00+00:00,31.5
79,46.32395,11.08641,2023-07-18 16:00:00+00:00,69.75
80,46.32267,11.08787,2023-07-18 16:00:00+00:00,30.0
81,46.30213,11.08946,2023-07-18 16:00:00+00:00,422.5
84,46.31254,11.09262,2023-07-18 16:00:00+00:00,40.0
86,46.318,11.0896,2023-07-18 16:00:00+00:00,62.0
87,46.32371,11.09077,2023-07-18 16:00:00+00:00,36.0
88,46.31141,11.08629,2023-07-18 16:00:00+00:00,26.25
1,46.31213,11.08839,2023-07-18 17:00:00+00:00,64.0
2,46.32987,11.08961,2023-07-18 17:00:00+00:00,329.5
4,46.32096,11.0838,2023-07-18 17:00:00+00:00,89.33333333333333
5,46.3085,11.08802,2023-07-18 17:00:00+00:00,359.0
6,46.3169,11.0942,2023-07-18 17:00:00+00:00,59.0
9,46.31227,11.09467,2023-07-18 17:00:00+00:00,35.666666666666664
10,46.31411,11.08359,2023-07-18 17:00:00+00:00,86.66666666666667
11,46.31593,11.0862,2023-07-18 17:00:00+00:00,32.333333333333336
60,46.31769,11.07855,2023-07-18 17:00:00+00:00,47.0
77,46.31392,11.09142,2023-07-18 17:00:00+00:00,36.0
78,46.3157,11.08748,2023-07-18 17:00:00+00:00,34.0
79,46.32395,11.08641,2023-07-18 17:00:00+00:00,68.66666666666667
80,46.32267,11.08787,2023-07-18 17:00:00+00:00,29.25
81,46.30213,11.08946,2023-07-18 17:00:00+00:00,416.0
84,46.31254,11.09262,2023-07-18 17:00:00+00:00,40.0
86,46.318,11.0896,2023-07-18 17:00:00+00:00,36.5
87,46.32371,11.09077,2023-07-18 17:00:00+00:00,39.75
88,46.31141,11.08629,2023-07-18 17:00:00+00:00,33.5
1,46.31213,11.08839,2023-07-18 18:00:00+00:00,59.5
2,46.32987,11.08961,2023-07-18 18:00:00+00:00,193.25
4,46.32096,11.0838,2023-07-18 18:00:00+00:00,102.25
5,46.3085,11.08802,2023-07-18 18:00:00+00:00,359.5
6,46.3169,11.0942,2023-07-18 18:00:00+00:00,61.0
9,46.31227,11.09467,2023-07-18 18:00:00+00:00,37.0
10,46.31411,11.08359,2023-07-18 18:00:00+00:00,67.75
11,46.31593,11.0862,2023-07-18 18:00:00+00:00,31.0
60,46.31769,11.07855,2023-07-18 18:00:00+00:00,47.0
77,46.31392,11.09142,2023-07-18 18:00:00+00:00,39.25
78,46.3157,11.08748,2023-07-18 18:00:00+00:00,37.25
79,46.32395,11.08641,2023-07-18 18:00:00+00:00,70.0
80,46.32267,11.08787,2023-07-18 18:00:00+00:00,30.666666666666668
81,46.30213,11.08946,2023-07-18 18:00:00+00:00,417.5
84,46.31254,11.09262,2023-07-18 18:00:00+00:00,40.666666666666664
86,46.318,11.0896,2023-07-18 18:00:00+00:00,36.5
87,46.32371,11.09077,2023-07-18 18:00:00+00:00,42.75
88,46.31141,11.08629,2023-07-18 18:00:00+00:00,32.0
1,46.31213,11.08839,2023-07-18 19:00:00+00:00,60.0
2,46.32987,11.08961,2023-07-18 19:00:00+00:00,58.5
4,46.32096,11.0838,2023-07-18 19:00:00+00:00,111.25
5,46.3085,11.08802,2023-07-18 19:00:00+00:00,358.0
6,46.3169,11.0942,2023-07-18 19:00:00+00:00,67.0
9,46.31227,11.09467,2023-07-18 19:00:00+00:00,37.0
10,46.31411,11.08359,2023-07-18 19:00:00+00:00,61.0
11,46.31593,11.0862,2023-07-18 19:00:00+00:00,33.0
60,46.31769,11.07855,2023-07-18 19:00:00+00:00,45.0
77,46.31392,11.09142,2023-07-18 19:00:00+00:00,40.5
78,46.3157,11.08748,2023-07-18 19:00:00+00:00,41.333333333333336
79,46.32395,11.08641,2023-07-18 19:00:00+00:00,72.25
80,46.32267,11.08787,2023-07-18 19:00:00+00:00,32.0
81,46.30213,11.08946,2023-07-18 19:00:00+00:00,419.0
84,46.31254,11.09262,2023-07-18 19:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 19:00:00+00:00,37.0
87,46.32371,11.09077,2023-07-18 19:00:00+00:00,45.0
88,46.31141,11.08629,2023-07-18 19:00:00+00:00,30.5
1,46.31213,11.08839,2023-07-18 20:00:00+00:00,63.0
2,46.32987,11.08961,2023-07-18 20:00:00+00:00,66.0
4,46.32096,11.0838,2023-07-18 20:00:00+00:00,117.0
5,46.3085,11.08802,2023-07-18 20:00:00+00:00,343.0
6,46.3169,11.0942,2023-07-18 20:00:00+00:00,68.5
9,46.31227,11.09467,2023-07-18 20:00:00+00:00,39.25
10,46.31411,11.08359,2023-07-18 20:00:00+00:00,56.5
11,46.31593,11.0862,2023-07-18 20:00:00+00:00,34.25
60,46.31769,11.07855,2023-07-18 20:00:00+00:00,45.0
77,46.31392,11.09142,2023-07-18 20:00:00+00:00,42.0
78,46.3157,11.08748,2023-07-18 20:00:00+00:00,45.0
79,46.32395,11.08641,2023-07-18 20:00:00+00:00,72.0
80,46.32267,11.08787,2023-07-18 20:00:00+00:00,32.0
81,46.30213,11.08946,2023-07-18 20:00:00+00:00,420.0
84,46.31254,11.09262,2023-07-18 20:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 20:00:00+00:00,37.0
87,46.32371,11.09077,2023-07-18 20:00:00+00:00,46.0
88,46.31141,11.08629,2023-07-18 20:00:00+00:00,30.5
1,46.31213,11.08839,2023-07-18 21:00:00+00:00,63.5
2,46.32987,11.08961,2023-07-18 21:00:00+00:00,71.5
4,46.32096,11.0838,2023-07-18 21:00:00+00:00,120.25
5,46.3085,11.08802,2023-07-18 21:00:00+00:00,300.0
6,46.3169,11.0942,2023-07-18 21:00:00+00:00,70.0
9,46.31227,11.09467,2023-07-18 21:00:00+00:00,40.0
10,46.31411,11.08359,2023-07-18 21:00:00+00:00,53.666666666666664
11,46.31593,11.0862,2023-07-18 21:00:00+00:00,37.0
60,46.31769,11.07855,2023-07-18 21:00:00+00:00,47.0
77,46.31392,11.09142,2023-07-18 21:00:00+00:00,42.75
78,46.3157,11.08748,2023-07-18 21:00:00+00:00,47.0
79,46.32395,11.08641,2023-07-18 21:00:00+00:00,73.5
80,46.32267,11.08787,2023-07-18 21:00:00+00:00,35.0
81,46.30213,11.08946,2023-07-18 21:00:00+00:00,421.0
84,46.31254,11.09262,2023-07-18 21:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 21:00:00+00:00,40.0
87,46.32371,11.09077,2023-07-18 21:00:00+00:00,47.0
88,46.31141,11.08629,2023-07-18 21:00:00+00:00,32.0
1,46.31213,11.08839,2023-07-18 22:00:00+00:00,62.0
2,46.32987,11.08961,2023-07-18 22:00:00+00:00,74.5
4,46.32096,11.0838,2023-07-18 22:00:00+00:00,123.0
5,46.3085,11.08802,2023-07-18 22:00:00+00:00,257.0
6,46.3169,11.0942,2023-07-18 22:00:00+00:00,71.5
9,46.31227,11.09467,2023-07-18 22:00:00+00:00,40.0
10,46.31411,11.08359,2023-07-18 22:00:00+00:00,52.25
11,46.31593,11.0862,2023-07-18 22:00:00+00:00,36.5
60,46.31769,11.07855,2023-07-18 22:00:00+00:00,47.0
77,46.31392,11.09142,2023-07-18 22:00:00+00:00,44.0
78,46.3157,11.08748,2023-07-18 22:00:00+00:00,52.25
79,46.32395,11.08641,2023-07-18 22:00:00+00:00,73.5
80,46.32267,11.08787,2023-07-18 22:00:00+00:00,35.0
81,46.30213,11.08946,2023-07-18 22:00:00+00:00,420.0
84,46.31254,11.09262,2023-07-18 22:00:00+00:00,42.0
86,46.318,11.0896,2023-07-18 22:00:00+00:00,40.0
87,46.32371,11.09077,2023-07-18 22:00:00+00:00,50.0
88,46.31141,11.08629,2023-07-18 22:00:00+00:00,34.25
1,46.31213,11.08839,2023-07-18 23:00:00+00:00,62.25
2,46.32987,11.08961,2023-07-18 23:00:00+00:00,78.5
4,46.32096,11.0838,2023-07-18 23:00:00+00:00,123.0
5,46.3085,11.08802,2023-07-18 23:00:00+00:00,233.0
6,46.3169,11.0942,2023-07-18 23:00:00+00:00,70.0
9,46.31227,11.09467,2023-07-18 23:00:00+00:00,38.0
10,46.31411,11.08359,2023-07-18 23:00:00+00:00,50.0
11,46.31593,11.0862,2023-07-18 23:00:00+00:00,38.0
60,46.31769,11.07855,2023-07-18 23:00:00+00:00,50.0
77,46.31392,11.09142,2023-07-18 23:00:00+00:00,45.0
78,46.3157,11.08748,2023-07-18 23:00:00+00:00,55.25
79,46.32395,11.08641,2023-07-18 23:00:00+00:00,75.0
80,46.32267,11.08787,2023-07-18 23:00:00+00:00,33.333333333333336
81,46.30213,11.08946,2023-07-18 23:00:00+00:00,419.0
84,46.31254,11.09262,2023-07-18 23:00:00+00:00,40.333333333333336
86,46.318,11.0896,2023-07-18 23:00:00+00:00,40.0
87,46.32371,11.09077,2023-07-18 23:00:00+00:00,50.0
88,46.31141,11.08629,2023-07-18 23:00:00+00:00,36.333333333333336
1,46.31213,11.08839,2023-07-19 00:00:00+00:00,63.0
2,46.32987,11.08961,2023-07-19 00:00:00+00:00,79.33333333333333
4,46.32096,11.0838,2023-07-19 00:00:00+00:00,126.0
5,46.3085,11.08802,2023-07-19 00:00:00+00:00,209.0
6,46.3169,11.0942,2023-07-19 00:00:00+00:00,70.0
9,46.31227,11.09467,2023-07-19 00:00:00+00:00,38.5
10,46.31411,11.08359,2023-07-19 00:00:00+00:00,50.0
11,46.31593,11.0862,2023-07-19 00:00:00+00:00,37.75
60,46.31769,11.07855,2023-07-19 00:00:00+00:00,50.0
77,46.31392,11.09142,2023-07-19 00:00:00+00:00,45.0
78,46.3157,11.08748,2023-07-19 00:00:00+00:00,58.666666666666664
79,46.32395,11.08641,2023-07-19 00:00:00+00:00,75.0
80,46.32267,11.08787,2023-07-19 00:00:00+00:00,27.25
81,46.30213,11.08946,2023-07-19 00:00:00+00:00,419.0
84,46.31254,11.09262,2023-07-19 00:00:00+00:00,27.75
86,46.318,11.0896,2023-07-19 00:00:00+00:00,41.0
87,46.32371,11.09077,2023-07-19 00:00:00+00:00,35.5
88,46.31141,11.08629,2023-07-19 00:00:00+00:00,44.0
1,46.31213,11.08839,2023-07-19 01:00:00+00:00,64.33333333333333
2,46.32987,11.08961,2023-07-19 01:00:00+00:00,83.0
4,46.32096,11.0838,2023-07-19 01:00:00+00:00,128.0
5,46.3085,11.08802,2023-07-19 01:00:00+00:00,193.0
6,46.3169,11.0942,2023-07-19 01:00:00+00:00,70.75
9,46.31227,11.09467,2023-07-19 01:00:00+00:00,39.0
10,46.31411,11.08359,2023-07-19 01:00:00+00:00,48.5
11,46.31593,11.0862,2023-07-19 01:00:00+00:00,40.0
60,46.31769,11.07855,2023-07-19 01:00:00+00:00,51.5
77,46.31392,11.09142,2023-07-19 01:00:00+00:00,46.5
78,46.3157,11.08748,2023-07-19 01:00:00+00:00,62.25
79,46.32395,11.08641,2023-07-19 01:00:00+00:00,76.0
80,46.32267,11.08787,2023-07-19 01:00:00+00:00,30.666666666666668
81,46.30213,11.08946,2023-07-19 01:00:00+00:00,419.0
84,46.31254,11.09262,2023-07-19 01:00:00+00:00,30.0
86,46.318,11.0896,2023-07-19 01:00:00+00:00,42.0
87,46.32371,11.09077,2023-07-19 01:00:00+00:00,38.5
88,46.31141,11.08629,2023-07-19 01:00:00+00:00,58.666666666666664
1,46.31213,11.08839,2023-07-19 02:00:00+00:00,68.0
2,46.32987,11.08961,2023-07-19 02:00:00+00:00,84.5
4,46.32096,11.0838,2023-07-19 02:00:00+00:00,131.0
5,46.3085,11.08802,2023-07-19 02:00:00+00:00,181.0
6,46.3169,11.0942,2023-07-19 02:00:00+00:00,73.0
9,46.31227,11.09467,2023-07-19 02:00:00+00:00,40.5
10,46.31411,11.08359,2023-07-19 02:00:00+00:00,28.666666666666668
11,46.31593,11.0862,2023-07-19 02:00:00+00:00,40.0
